year;region;classification;pollutant;unit;source;data_status;energy_co2e_t;industry_co2e_t;traffic_co2e_t;buildings_co2e_t;agriculture_co2e_t;waste_co2e_t;fluorinated_gases_co2e_t;total_co2e_t;population;energy_co2e_t_percapita;industry_co2e_t_percapita;traffic_co2e_t_percapita;buildings_co2e_t_percapita;agriculture_co2e_t_percapita;waste_co2e_t_percapita;fluorinated_gases_co2e_t_percapita;total_co2e_t_percapita;international_flight_co2e_t
2009;Steiermark;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1286246;3982012;NA;NA;NA;NA;NA;5268258;1204795;1.0676056922547;3.30513655850165;NA;NA;NA;NA;NA;4.37274225075635;NA
2009;Steiermark;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1532817.7510135;4703779.33813066;3243064.25509559;1413530.40196076;1365023.39139406;533674.551412677;201215.198741661;12993104.8877489;1204795;1.27226436946825;3.90421552059119;2.6917975714504;1.17325387469301;1.1329922446508;0.442958803292408;0.167011980246981;10.784494364393;NA
2009;Steiermark;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;137402.783773325;432506.265785882;3235884.57064846;1413530.40196076;1365023.39139406;533674.551412677;199099.598741661;7317121.56371682;1204795;0.114046608571022;0.358987434199081;2.68583831328023;1.17325387469301;1.1329922446508;0.442958803292408;0.165255996863915;6.07333327555046;NA
2009;Tirol;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;22352;477155;NA;NA;NA;NA;NA;499507;702502;0.0318177030100982;0.679222265559386;NA;NA;NA;NA;NA;0.711039968569484;NA
2009;Tirol;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;30417.8471754671;958734.477588462;1713036.43873209;977507.259898466;625407.06173908;233490.065437154;115174.949807537;4653768.10037825;702502;0.0432993033122569;1.36474270192606;2.43847909149311;1.39146544764067;0.890256628079465;0.332369253663554;0.163949639727057;6.62456206584216;NA
2009;Tirol;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;8065.84717546708;441274.909191952;1703990.54601438;977507.259898466;625407.06173908;233490.065437154;115174.949807537;4104910.63926404;702502;0.0114816003021587;0.628147548607623;2.42560241254029;1.39146544764067;0.890256628079465;0.332369253663554;0.163949639727057;5.84327253056082;NA
2009;Vorarlberg;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;NA;52773;NA;NA;NA;NA;NA;52773;367056;NA;0.143773702105401;NA;NA;NA;NA;NA;0.143773702105401;NA
2009;Vorarlberg;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;9286.39969811705;321620.855174099;859397.481008911;552031.542222453;221859.398649559;99366.7960208033;60247.8092884512;2123810.28206239;367056;0.0252996809699802;0.876217403268436;2.34132525012235;1.50394365498031;0.604429293212913;0.270712904899534;0.164137922519864;5.78606610997338;NA
2009;Vorarlberg;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;9286.39969811705;268847.855174099;859141.020798156;552031.542222453;221859.398649559;99366.7960208033;60247.8092884512;2070780.82185164;367056;0.0252996809699802;0.732443701163035;2.34062655507104;1.50394365498031;0.604429293212913;0.270712904899534;0.164137922519864;5.64159371281668;NA
2009;Wien;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;2654168;9886;NA;NA;NA;NA;NA;2664054;1680135;1.57973496177391;0.00588405098399831;NA;NA;NA;NA;NA;1.5856190127579;NA
