name;eic;gasDayStart;gasInStorage;injection;withdrawal;workingGasVolume;injectionCapacity;withdrawalCapacity;trend;full
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-09;6.0975;54.39;0;17.4685;145.96;218.94;0.31;34.91
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-08;6.0431;22.96;0;17.4685;145.96;218.94;0.13;34.59
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-07;6.0202;63.07;0;17.4685;145.96;218.94;0.36;34.46
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-06;5.9571;79.9;0;17.4685;145.96;218.94;0.46;34.1
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-05;5.8772;127.23;0;17.4685;145.96;218.94;0.73;33.64
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-04;5.75;111.03;0;17.4685;145.96;218.94;0.64;32.92
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-03;5.639;78.1;0;17.4685;145.96;218.94;0.45;32.28
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-02;5.5609;59.13;0;17.4685;145.96;218.94;0.34;31.83
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-06-01;5.5017;46.2;0;17.4685;145.96;218.94;0.26;31.5
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-31;5.4555;24.35;92.3;17.4685;145.96;218.94;-0.39;31.23
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-30;5.5235;25.13;0;17.4685;145.96;218.94;0.14;31.62
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-29;5.4984;25.59;0;17.4685;145.96;218.94;0.15;31.48
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-28;5.4728;59.58;0;17.4685;145.96;218.94;0.34;31.33
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-27;5.4132;65;0;17.4685;145.96;218.94;0.37;30.99
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-26;5.3482;34.03;0;17.4685;145.96;218.94;0.19;30.62
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-25;5.3142;106.85;0;17.4685;145.96;218.94;0.61;30.42
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-24;5.2073;36.59;0;17.4685;145.96;218.94;0.21;29.81
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-23;5.1707;32.89;0;17.4685;145.96;218.94;0.19;29.6
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-22;5.1379;57.23;0;17.4685;145.96;218.94;0.33;29.41
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-21;5.0806;56.77;0;17.4685;145.96;218.94;0.33;29.08
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-20;5.0239;26.73;0;17.4685;145.96;218.94;0.15;28.76
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-19;4.9971;20.97;0;17.4685;145.96;218.94;0.12;28.61
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-18;4.9762;21.89;0;17.4685;145.96;218.94;0.13;28.49
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-17;4.9543;39.49;0;17.4685;145.96;218.94;0.23;28.36
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-16;4.9148;81.74;0;17.4685;145.96;218.94;0.47;28.14
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-15;4.8331;100.35;0;17.4685;145.96;218.94;0.57;27.67
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-14;4.7327;102.49;0;17.4685;145.96;218.94;0.59;27.09
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-13;4.6302;95.29;0;17.4685;145.96;218.94;0.55;26.51
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-12;4.5349;68.43;77.1;17.4685;145.96;218.94;-0.05;25.96
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-11;4.5436;77.73;0;17.4685;145.96;218.94;0.44;26.01
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-10;4.4659;38.82;0;17.4685;145.96;218.94;0.22;25.57
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-09;4.4271;33.41;0;17.4685;145.96;218.94;0.19;25.34
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-08;4.3937;33.77;0;17.4685;145.96;218.94;0.19;25.15
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-07;4.3599;35.92;0;17.4685;145.96;218.94;0.21;24.96
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-06;4.324;55.61;0;17.4685;145.96;218.94;0.32;24.75
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-05;4.2684;63.9;0;17.4685;145.96;218.94;0.37;24.43
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-04;4.2045;92.46;0;17.4685;145.96;218.94;0.53;24.07
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-03;4.112;94.94;0;17.4685;145.96;218.94;0.54;23.54
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-02;4.0171;89.56;0;17.4685;145.96;218.94;0.51;23
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-05-01;3.9275;118.21;0;17.4685;145.96;218.94;0.68;22.48
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-30;3.8093;59.57;0;17.4685;145.96;218.94;0.34;21.81
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-29;3.7497;95.6;0;17.4685;145.96;218.94;0.55;21.47
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-28;3.6541;73.47;0;17.4685;145.96;218.94;0.42;20.92
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-27;3.5807;62.73;0;17.4685;145.96;218.94;0.36;20.5
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-26;3.5179;96.55;0;17.4685;145.96;218.94;0.55;20.14
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-25;3.4214;43.88;0;17.4685;145.96;218.94;0.25;19.59
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-24;3.3775;84.57;0;17.4685;145.96;218.94;0.48;19.33
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-23;3.2929;115.37;0;17.4685;145.96;218.94;0.66;18.85
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-22;3.1775;113.73;0;17.4685;145.96;218.94;0.65;18.19
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-21;3.0638;58.66;0;17.4685;145.96;218.94;0.34;17.54
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-20;3.0052;59.06;0;17.4685;145.96;218.94;0.34;17.2
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-19;2.9461;81.96;0;17.4685;145.96;218.94;0.47;16.87
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-18;2.8642;122.46;0;17.4685;145.96;218.94;0.7;16.4
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-17;2.7417;123.03;0;17.4685;145.96;218.94;0.7;15.7
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-16;2.6187;123.52;0;17.4685;145.96;218.94;0.71;14.99
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-15;2.4951;109.4;0;17.4685;145.96;218.94;0.63;14.28
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-14;2.3857;124.41;0;17.4685;145.96;218.94;0.71;13.66
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-13;2.2613;125.89;0;17.4685;145.96;218.94;0.72;12.95
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-12;2.1354;82.56;0;17.4685;145.96;218.94;0.47;12.22
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-11;2.0529;33.54;0;17.4685;145.96;218.94;0.19;11.75
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-10;2.0193;95.07;0;17.4685;145.96;218.94;0.54;11.56
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-09;1.9243;103.78;0;17.4685;145.96;218.94;0.59;11.02
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-08;1.8279;104.41;0;17.4685;145.96;218.94;0.6;10.46
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-07;1.7234;104.41;0;17.4685;145.96;218.94;0.6;9.87
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-06;1.619;30.93;0;17.4685;145.96;218.94;0.18;9.27
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-05;1.5881;5.76;0;17.4685;145.96;218.94;0.03;9.09
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-04;1.5917;26.01;0;17.4685;145.96;218.94;0.15;9.11
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-03;1.5657;26.01;0;17.4685;145.96;218.94;0.15;8.96
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-02;1.5396;20.17;0;17.4685;145.96;218.94;0.12;8.81
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-04-01;1.5195;9.95;0;17.4685;145.96;218.94;0.06;8.7
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-31;1.5095;0;129.9;17.4685;145.96;218.94;-0.74;8.64
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-30;1.6394;0;41.5;17.4685;145.96;218.94;-0.24;9.38
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-29;1.6809;0;39.2;17.4685;145.96;218.94;-0.22;9.62
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-28;1.7201;7.27;0;17.4685;145.96;218.94;0.04;9.85
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-27;1.7128;22.96;0;17.4685;145.96;218.94;0.13;9.81
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-26;1.6899;33.23;0;17.4685;139.88;209.82;0.19;9.67
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-25;1.6566;18.1;0;17.4685;145.96;218.94;0.1;9.48
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-24;1.6385;23.26;0.1;17.4685;145.96;218.94;0.13;9.38
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-23;1.6154;1.82;10.1;17.4685;145.96;218.94;-0.05;9.25
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-22;1.6237;0;52.1;17.4685;145.96;218.94;-0.3;9.29
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-21;1.6757;0;60.4;17.4685;145.96;218.94;-0.35;9.59
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-20;1.7362;0.2;42.7;17.4685;145.96;218.94;-0.24;9.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-19;1.7787;0;46.3;17.4685;145.96;218.94;-0.26;10.18
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-18;1.825;0;55;17.4685;145.96;218.94;-0.32;10.45
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-17;1.88;0;70.4;17.4685;145.96;218.94;-0.4;10.76
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-16;1.9504;0;68;17.4685;145.96;218.94;-0.39;11.17
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-15;2.0184;0;73.6;17.4685;145.96;218.94;-0.42;11.55
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-14;2.0921;0;80.8;17.4685;145.96;218.94;-0.46;11.98
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-13;2.1729;0;76.7;17.4685;145.96;218.94;-0.44;12.44
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-12;2.2496;0;82.4;17.4685;145.96;218.94;-0.47;12.88
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-11;2.332;0;78.2;17.4685;145.96;218.94;-0.45;13.35
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-10;2.4102;1.9;46.3;17.4685;145.96;218.94;-0.25;13.8
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-09;2.4546;0;81.9;17.4685;145.96;218.94;-0.47;14.05
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-08;2.5365;0;79.6;17.4685;145.96;218.94;-0.46;14.52
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-07;2.6161;0;91;17.4685;145.96;218.94;-0.52;14.98
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-06;2.7071;0;86.4;17.4685;145.96;218.94;-0.49;15.5
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-05;2.7935;0;93.5;17.4685;145.96;218.94;-0.54;15.99
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-04;2.887;0;92.8;17.4685;145.96;218.94;-0.53;16.53
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-03;2.9798;0;51.2;17.4685;145.96;218.94;-0.29;17.06
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-02;3.031;0;118.1;17.4685;145.96;218.94;-0.68;17.35
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-03-01;3.1491;0;91.8;17.4685;145.96;218.94;-0.53;18.03
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-28;3.2408;0;89.4;17.4685;145.96;218.94;-0.51;18.55
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-27;3.3302;0;65.2;17.4685;145.96;218.94;-0.37;19.06
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-26;3.3954;0;70.5;17.4685;145.96;218.94;-0.4;19.44
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-25;3.466;0;29.1;17.4685;145.96;218.94;-0.17;19.84
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-24;3.4951;0;29;17.4685;145.96;218.94;-0.17;20.01
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-23;3.5241;0;28.8;17.4685;145.96;218.94;-0.16;20.17
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-22;3.5529;0;64.9;17.4685;145.96;218.94;-0.37;20.34
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-21;3.6179;0;77.3;17.4685;145.96;218.94;-0.44;20.71
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-20;3.6952;0;74.9;17.4685;145.96;218.94;-0.43;21.15
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-19;3.77;0;74;17.4685;145.96;218.94;-0.42;21.58
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-18;3.844;0;67.2;17.4685;145.96;218.94;-0.38;22.01
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-17;3.9113;0;60.6;17.4685;145.96;218.94;-0.35;22.39
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-16;3.9718;0;90.7;17.4685;145.96;218.94;-0.52;22.74
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-15;4.0626;0;93.9;17.4685;145.96;218.94;-0.54;23.26
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-14;4.1565;0;48.2;17.4685;145.96;218.94;-0.28;23.79
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-13;4.2047;0;6.5;17.4685;145.96;218.94;-0.04;24.07
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-12;4.2111;0;51.2;17.4685;145.96;218.94;-0.29;24.11
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-11;4.2623;0;38.4;17.4685;145.96;218.94;-0.22;24.4
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-10;4.3007;0;51.9;17.4685;145.96;218.94;-0.3;24.62
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-09;4.3527;1.31;20.9;17.4685;145.96;218.94;-0.11;24.92
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-08;4.3722;0;31.3;17.4685;145.96;218.94;-0.18;25.03
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-07;4.4036;0;45.9;17.4685;145.96;218.94;-0.26;25.21
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-06;4.4495;0;22;17.4685;145.96;218.94;-0.13;25.47
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-05;4.4714;0;20.6;17.4685;145.96;218.94;-0.12;25.6
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-04;4.492;0;15.1;17.4685;145.96;218.94;-0.09;25.71
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-03;4.5071;0;36.2;17.4685;145.96;218.94;-0.21;25.8
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-02;4.5432;0;32.4;17.4685;145.96;218.94;-0.19;26.01
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-02-01;4.5756;0;55.9;17.4685;145.96;218.94;-0.32;26.19
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-31;4.6315;0;74.1;17.4685;145.96;218.94;-0.42;26.51
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-30;4.7056;0;42.1;17.4685;145.96;218.94;-0.24;26.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-29;4.7477;0;34.5;17.4685;145.96;218.94;-0.2;27.18
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-28;4.7822;0;71.6;17.4685;145.96;218.94;-0.41;27.38
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-27;4.8539;0;98.3;17.4685;145.96;218.94;-0.56;27.79
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-26;4.9521;0;102.8;17.4685;145.96;218.94;-0.59;28.35
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-25;5.0549;0;105;17.4685;145.96;218.94;-0.6;28.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-24;5.1599;0;86;17.4685;145.96;218.94;-0.49;29.54
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-23;5.2459;0;68.5;17.4685;145.96;218.94;-0.39;30.03
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-22;5.3144;0;72.2;17.4685;145.96;218.94;-0.41;30.42
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-21;5.3865;0;106.2;17.4685;145.96;218.94;-0.61;30.84
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-20;5.4928;0;86.1;17.4685;145.96;218.94;-0.49;31.44
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-19;5.5789;0;90.6;17.4685;145.96;218.94;-0.52;31.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-18;5.6695;0;103;17.4685;145.96;218.94;-0.59;32.46
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-17;5.7725;0;27.3;17.4685;145.96;218.94;-0.16;33.05
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-16;5.7998;0;16.4;17.4685;145.96;218.94;-0.09;33.2
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-15;5.8162;0;18.3;17.4685;145.96;218.94;-0.1;33.3
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-14;5.8345;0;112.9;17.4685;145.96;218.94;-0.65;33.4
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-13;5.9474;0;117.8;17.4685;145.96;218.94;-0.67;34.05
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-12;6.0652;0;133.8;17.4685;145.96;218.94;-0.77;34.72
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-11;6.199;0;114.7;17.4685;145.96;218.94;-0.66;35.49
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-10;6.3137;0;118;17.4685;145.96;218.94;-0.68;36.14
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-09;6.4316;0;103.5;17.4685;145.96;218.94;-0.59;36.82
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-08;6.5352;0;108.2;17.4685;145.96;218.94;-0.62;37.41
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-07;6.6434;0;154.3;17.4685;145.96;218.94;-0.88;38.03
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-06;6.7976;0;115.1;17.4685;145.96;218.94;-0.66;38.91
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-05;6.9127;0;81.9;17.4685;145.96;218.94;-0.47;39.57
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-04;6.9946;0;110.4;17.4685;145.96;218.94;-0.63;40.04
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-03;7.1049;0;33.6;17.4685;145.96;218.94;-0.19;40.67
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-02;7.1385;0;23.6;17.4685;145.96;218.94;-0.13;40.87
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2022-01-01;7.1621;0;25.2;17.4685;145.96;218.94;-0.14;41
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-31;7.1874;0;80.6;17.4685;145.96;218.94;-0.46;41.14
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-30;7.268;0;52.6;17.4685;145.96;218.94;-0.3;41.61
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-29;7.3206;0;37.5;17.4685;145.96;218.94;-0.21;41.91
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-28;7.3581;0;105.9;17.4685;145.96;218.94;-0.61;42.12
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-27;7.464;0;89.1;17.4685;145.96;218.94;-0.51;42.73
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-26;7.5531;0;96.9;17.4685;145.96;218.94;-0.55;43.24
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-25;7.6499;0;83.4;17.4685;145.96;218.94;-0.48;43.79
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-24;7.7333;0;118.3;17.4685;145.96;218.94;-0.68;44.27
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-23;7.8516;0;160.6;17.4685;145.96;218.94;-0.92;44.95
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-22;8.0122;0;183.8;17.4685;145.96;218.94;-1.05;45.87
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-21;8.196;0;194.8;17.4685;145.96;218.94;-1.11;46.92
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-20;8.3907;0;182.2;17.4685;145.96;218.94;-1.04;48.03
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-19;8.5729;0;129.7;17.4685;145.96;218.94;-0.74;49.08
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-18;8.7026;0;97;17.4685;145.96;218.94;-0.56;49.82
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-17;8.7996;0;169.2;17.4685;145.96;218.94;-0.97;50.37
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-16;8.9688;0;199.2;17.4685;145.96;218.94;-1.14;51.34
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-15;9.168;0;161.2;17.4685;145.96;218.94;-0.92;52.48
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-14;9.3292;0;151.2;17.4685;145.96;218.94;-0.87;53.41
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-13;9.4804;0;179.3;17.4685;145.96;218.94;-1.03;54.27
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-12;9.6597;0;111.6;17.4685;145.96;218.94;-0.64;55.3
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-11;9.7712;0;164.8;17.4685;145.96;218.94;-0.94;55.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-10;9.936;0;185.9;17.4685;145.96;218.94;-1.06;56.88
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-09;10.1219;0;197.8;17.4685;145.96;218.94;-1.13;57.94
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-08;10.3197;0;168.5;17.4685;145.96;218.94;-0.96;59.08
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-07;10.4882;0;195.2;17.4685;145.96;218.94;-1.12;60.04
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-06;10.6834;0;192.3;17.4685;145.96;218.94;-1.1;61.16
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-05;10.8756;0;95.7;17.4685;145.96;218.94;-0.55;62.26
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-04;10.9713;0;108.7;17.4685;145.96;218.94;-0.62;62.81
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-03;11.08;0;130.1;17.4685;145.96;218.94;-0.74;63.43
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-02;11.1751;0;186;17.4685;145.96;218.94;-1.06;63.97
UGS 7 Fields (Uniper Energy Storage) - AT;21W000000000057V;2021-12-01;11.3612;0;186;17.4685;145.96;218.94;-1.06;65.04
